pressure,pressure_coefficient,dynamic_pressure,absolute_pressure,total_pressure,rel_total_pressure,density,density_all,velocity_magnitude,x_velocity,y_velocity,z_velocity,axial_velocity,radial_velocity,tangential_velocity,rel_velocity_magnitude,relative_x_velocity,relative_y_velocity,relative_z_velocity,rel_tangential_velocity,mesh_x_velocity,mesh_y_velocity,mesh_z_velocity,velocity_angle,relative_velocity_angle,vorticity_mag,helicity,x_vorticity,y_vorticity,z_vorticity,cell_reynolds_number,turb_kinetic_energy,turb_intensity,turb_diss_rate,specific_diss_rate,production_of_k,viscosity_turb,viscosity_eff,viscosity_ratio,y_star,y_plus,turb_reynolds_number_rey,viscosity_lam,wall_shear,x_wall_shear,y_wall_shear,z_wall_shear,skin_friction_coef,cell_partition_active,cell_partition_stored,cell_id,cell_element_type,cell_type,cell_zone,partition_neighbors,cell_weight,x_coordinate,y_coordinate,z_coordinate,axial_coordinate,angular_coordinate,abs_angular_coordinate,radial_coordinate,face_area_magnitude,x_face_area,y_face_area,z_face_area,cell_volume,orthogonal_quality,cell_equiangle_skew,cell_equivolume_skew,face_handedness,mark_poor_elememts,interface_overlap_fraction,cell_wall_distance,adaption_function,adaption_curvature,adaption_space_gradient,adaption_iso_value,boundary_cell_dist,boundary_normal_dist,cell_volume_change,cell_surface_area,cell_warp,cell_children,cell_refine_level,mass_imbalance,strain_rate_mag,dx_velocity_dx,dy_velocity_dx,dz_velocity_dx,dx_velocity_dy,dy_velocity_dy,dz_velocity_dy,dx_velocity_dz,dy_velocity_dz,dz_velocity_dz,dp_dx,dp_dy,dp_dz,velocity:0,velocity:1,velocity:2,vtkOriginalPointIds,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
-7.37857,-0.237033,0.0143639,74652.6,-7.3574,-7.3574,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131225,-0.131225,3522.22,-0.101893,-3521.94,-32.9779,2.51174,24.8031,0.00199469,0.00451437,42.1087,678345,0,1.96044e-010,1.79762e-005,1.09059e-005,0.676315,0.673326,0.117066,1.7976e-005,0.0628737,0.000588146,-0.0624381,0.00734524,0.00202165,6,6,7.55272e+006,6,1,28,5,7,-0.001,-1.6794,-0.437638,-0.437638,3.14099,3.14099,1.67941,0.00011247,8.35654e-007,1.30427e-005,0.00011087,1.97145e-008,0.840001,0.159999,0.159999,0,0,0,4.95142e-005,6.78777e-008,4.12131e-011,1.34557e-010,1.34557e-010,1,0,1.14486,0.000404682,0,0,0,-2.61256e-009,3522.42,-0.0812135,-1.3204,0.551907,-3.83214,406.119,-46.9714,-32.426,3474.97,-402.811,0,0,0,0,0,0,111,-0.001,-1.6794,-0.437638,54,0,15
-8.09002,-0.260687,0.0204408,74651.9,-8.08696,-8.08696,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082445,0.082445,4091.11,1.21396,-4089.92,73.0763,-7.77808,35.0598,0.00289321,0.00541699,58.4191,648957,0,2.93749e-010,1.79763e-005,1.63412e-005,0.7471,0.742963,0.143988,1.7976e-005,0.0728385,-0.00154651,-0.0723127,0.0085069,0.00234206,6,6,7.55347e+006,6,1,28,5,7,-0.001,-1.5751,-0.449908,-0.449908,3.14095,3.14095,1.57511,0.000182903,1.09949e-006,2.12409e-005,0.000180558,3.30339e-008,0.819855,0.164534,0.164534,0,0,0,5.07486e-005,8.00386e-008,5.34272e-011,3.27146e-010,3.27146e-010,1,0,1.03144,0.000658882,0,0,0,2.41231e-008,4094.19,0.0474331,0.991059,0.280502,8.76914,472.649,-52.4311,73.3568,4037.49,-460.458,0,0,0,0,0,0,115,-0.001,-1.5751,-0.449908,55,0,15
-5.92093,-0.190035,0.0112725,74654.1,-5.89884,-5.89884,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129864,-0.129864,3024.12,0.0168571,-3023.84,-33.4673,1.99131,30.5972,0.00158765,0.00402088,31.3651,637213,0,1.65555e-010,1.79762e-005,9.20977e-006,0.64695,0.644315,0.107371,1.7976e-005,0.054285,0.000653902,-0.0539076,0.00634171,0.00174549,6,6,7.54955e+006,6,1,28,5,7,-0.001,-1.86248,-0.4161,-0.4161,3.14105,3.14105,1.86249,0.000292287,1.4367e-006,3.39814e-005,0.000288858,5.34733e-008,0.841515,0.155574,0.155574,0,0,0,5.09876e-005,9.45496e-008,8.52666e-011,2.96746e-010,2.96746e-010,1,0,1.1362,0.00105928,0,0,0,-1.34287e-008,3026.06,-0.25076,-1.90891,-0.450579,-3.90022,352.796,-39.8196,-33.9178,2984.02,-344.442,0,0,0,0,0,0,117,-0.001,-1.86248,-0.4161,56,0,15
-6.58116,-0.211529,0.0125837,74653.4,-6.56599,-6.56599,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967996,-0.0967996,3262.78,0.370349,-3262.64,-19.565,2.26247,26.4356,0.00169821,0.00416407,34.991,662349,0,1.71012e-010,1.79762e-005,9.51334e-006,0.657506,0.654835,0.109173,1.7976e-005,0.058206,0.00035721,-0.0578046,0.00680014,0.00187157,6,6,7.55167e+006,6,1,28,5,7,-0.001,-1.77618,-0.426253,-0.426253,3.14103,3.14103,1.77619,0.000173074,1.09721e-006,2.00929e-005,0.000170799,2.91495e-008,0.857182,0.142818,0.142818,0,0,0,5.00596e-005,7.70055e-008,4.82485e-011,3.35682e-010,3.35682e-010,1,0,1.0913,0.000590046,0,0,0,-5.23344e-009,3262.41,-0.0443328,-0.0127109,-0.0301447,-2.27518,378.822,-44.7269,-19.5951,3217.91,-378.314,0,0,0,0,0,0,118,-0.001,-1.77618,-0.426253,57,0,15
-6.41557,-0.206543,0.011316,74653.6,-6.4122,-6.4122,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157429,-0.157429,3090.54,0.505515,-3090.22,-42.6167,9.30963,26.1938,0.00161937,0.00406294,33.1669,660725,0,1.63246e-010,1.79762e-005,9.08134e-006,0.640378,0.637752,0.106542,1.7976e-005,0.0551695,0.000742039,-0.0547865,0.00644513,0.00177393,6,6,7.55162e+006,6,1,28,5,7,-0.001,-1.80175,-0.423245,-0.423245,3.14104,3.14104,1.80176,0.000194943,1.1536e-006,2.26414e-005,0.000192462,3.32736e-008,0.865809,0.132939,0.132939,0,0,0,5.00686e-005,8.09311e-008,5.95396e-011,2.57547e-010,2.57547e-010,1,0,1.16149,0.000672642,0,0,0,-8.79909e-009,3091.76,-0.0528385,4.44847,0.647823,-4.86116,360.123,-42.0332,-41.9688,3048.19,-361.123,0,0,0,0,0,0,120,-0.001,-1.80175,-0.423245,58,0,15
-6.18879,-0.199782,0.011085,74653.8,-6.20215,-6.20215,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185904,-0.185904,3034.75,-0.261961,-3034.12,-58.3486,6.58766,28.4646,0.00174531,0.00420846,35.1229,649963,0,1.77786e-010,1.79762e-005,9.89016e-006,0.641653,0.638789,0.111165,1.7976e-005,0.0544455,0.00115,-0.0540585,0.00635947,0.00175065,6,6,7.55162e+006,6,1,28,5,7,-0.001,-1.82948,-0.419983,-0.419983,3.14104,3.14104,1.82948,0.000260398,1.33951e-006,3.02671e-005,0.000257285,4.44476e-008,0.833086,0.137894,0.137894,0,0,0,5.04335e-005,8.87836e-008,7.6352e-011,2.09662e-010,2.09662e-010,1,0,1.19395,0.000889841,0,0,0,-1.07553e-008,3034.57,-0.134493,-0.275556,-0.151284,-6.86322,351.959,-40.1381,-58.4999,2993.98,-340.004,0,0,0,0,0,0,121,-0.001,-1.82948,-0.419983,59,0,15
-6.18048,-0.199514,0.0110751,74653.8,-6.19385,-6.19385,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188336,-0.188336,3032.78,-0.252365,-3032.12,-59.3578,6.75042,28.5905,0.00174195,0.00420433,35.0318,649608,0,1.77508e-010,1.79762e-005,9.87472e-006,0.641692,0.638832,0.111084,1.7976e-005,0.0544235,0.00116611,-0.0540363,0.00635686,0.00174994,6,6,7.55208e+006,6,1,28,5,7,-0.001,-1.83048,-0.419865,-0.419865,3.14105,3.14105,1.83049,0.000263368,1.35609e-006,3.06121e-005,0.000260218,4.5019e-008,0.831968,0.137008,0.137008,0,0,0,5.04463e-005,8.91833e-008,7.73523e-011,2.05609e-010,2.05609e-010,1,0,1.19939,0.000901011,0,0,0,-1.09616e-008,3032.51,-0.138297,-0.227956,-0.145412,-6.97838,351.555,-40.0796,-59.5033,2992.04,-339.286,0,0,0,0,0,0,122,-0.001,-1.83048,-0.419865,60,0,15
-7.89003,-0.253904,0.0189735,74652.1,-7.87748,-7.87748,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09189,0.09189,3968.68,0.820903,-3967.56,90.2494,-13.5138,37.5625,0.00246733,0.00504859,51.5256,663349,0,2.51176e-010,1.79763e-005,1.39729e-005,0.729611,0.726035,0.132937,1.7976e-005,0.0708755,-0.00166887,-0.0703685,0.00827819,0.00227895,6,6,7.55347e+006,6,1,28,5,7,-0.001,-1.60252,-0.446683,-0.446683,3.14098,3.14098,1.60253,0.000251677,1.30328e-006,2.92523e-005,0.000248659,4.6063e-008,0.737759,0.215707,0.215707,0,0,0,5.02568e-005,9.00136e-008,8.61105e-011,3.06221e-010,3.06221e-010,1,0,1.30481,0.000927958,0,0,0,2.92197e-010,3973.05,0.420122,-3.49977,-0.160209,10.0141,465.157,-55.0674,90.0892,3912.49,-480.851,0,0,0,0,0,0,123,-0.001,-1.60252,-0.446683,61,0,15
-5.59595,-0.179877,0.0193424,74654.4,-5.57485,-5.57485,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115255,-0.115255,3854.75,0.744899,-3854.51,21.8069,-2.99922,35.3622,0.00173703,0.00416994,32.7939,617751,0,1.8385e-010,1.79762e-005,1.02275e-005,0.749927,0.747343,0.113973,1.7976e-005,0.0701213,-0.000423462,-0.0700852,0.00210203,0.00225469,6,6,7.54832e+006,6,1,28,5,7,-0.001,-0.864578,-0.48357,-0.48357,3.14042,3.14042,0.864591,0.000208435,1.26843e-006,6.21064e-006,0.000207073,3.65856e-008,0.458161,0.0837184,0.0837184,0,0,0,5.21796e-005,8.45773e-008,5.91615e-011,2.12277e-010,2.12277e-010,1,0,1.04194,0.000710932,0,0,0,1.03488e-008,3854.16,-0.20798,-2.49572,-0.477448,0.503505,115.63,-3.5,21.3294,3851.01,-106.432,0,0,0,0,0,0,124,-0.001,-0.864578,-0.48357,62,0,15
-7.88409,-0.253843,0.0316766,74652.1,-7.86289,-7.86289,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412302,-0.412302,5141.39,0.00422504,-5141.32,-16.0746,-1.21887,46.5839,0.00296441,0.00545238,61.6413,669245,0,2.88113e-010,1.79763e-005,1.60276e-005,0.833999,0.830318,0.143274,1.7976e-005,0.0929658,0.000257094,-0.0929226,0.00278697,0.00298924,6,6,7.55382e+006,6,1,28,5,7,-0.001,-1.28466,-0.470971,-0.470971,3.14082,3.14082,1.28467,0.000226345,1.23252e-006,6.74863e-006,0.000225012,3.9887e-008,0.724376,0.0942693,0.0942693,0,0,0,5.01841e-005,8.47241e-008,6.17518e-011,3.67088e-010,3.67088e-010,1,0,1.16063,0.000803531,0,0,0,-4.62944e-008,5141.01,-0.141233,-1.71263,-0.444146,-0.493757,154.188,-4.79104,-16.5188,5136.53,-152.983,0,0,0,0,0,0,125,-0.001,-1.28466,-0.470971,63,0,15
-8.35589,-0.267879,0.0328768,74651.6,-8.29821,-8.29821,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436366,-0.436366,5473.84,0.0109695,-5473.33,-71.8217,5.59157,44.7475,0.00305366,0.00548074,65.9504,711197,0,2.74139e-010,1.79763e-005,1.52503e-005,0.83105,0.827467,0.139769,1.7976e-005,0.0980932,0.00120856,-0.0980408,0.00294048,0.00315411,6,6,7.55361e+006,6,1,28,5,7,-0.001,-1.33964,-0.469322,-0.469322,3.14084,3.14084,1.33965,0.000210845,1.1558e-006,6.28625e-006,0.000209595,3.35406e-008,0.717429,0.127763,0.127763,0,0,0,4.86716e-005,7.96747e-008,5.15269e-011,3.57439e-010,3.57439e-010,1,0,1.13077,0.000696831,0,0,0,1.08562e-008,5475.16,-0.332086,3.50484,-1.0071,-2.08673,165.681,-4.78528,-72.8288,5468.55,-177.38,0,0,0,0,0,0,127,-0.001,-1.33964,-0.469322,64,0,15
-8.09948,-0.260447,0.0317508,74651.9,-8.0682,-8.0682,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481163,-0.481163,5258.41,0.120018,-5258.08,-54.3657,3.46082,42.7045,0.0028651,0.00534355,61.6906,701190,0,2.64286e-010,1.79763e-005,1.47022e-005,0.825096,0.821658,0.137235,1.7976e-005,0.0953898,0.000902853,-0.0953418,0.00285953,0.00306718,6,6,7.55506e+006,6,1,28,5,7,-0.001,-1.31209,-0.470148,-0.470148,3.14084,3.14084,1.3121,0.000189106,1.10016e-006,5.63619e-006,0.000187921,3.0697e-008,0.652727,0.121355,0.121355,0,0,0,4.90092e-005,7.80422e-008,4.6592e-011,4.21261e-010,4.21261e-010,1,0,1.07938,0.000633853,0,0,0,4.03664e-009,5258.78,-0.114053,1.91343,-0.0306892,-1.5474,156.916,-4.58423,-54.3964,5253.5,-158.94,0,0,0,0,0,0,128,-0.001,-1.31209,-0.470148,65,0,15
-7.50626,-0.242304,0.0303839,74652.5,-7.50529,-7.50529,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110353,-0.110353,4797.83,0.508955,-4797.71,6.78041,-1.5256,38.6952,0.0026588,0.00526447,52.3545,628002,0,2.92559e-010,1.79763e-005,1.6275e-005,0.829533,0.825934,0.144718,1.7976e-005,0.0857275,5.07137e-005,-0.0856867,0.00256995,0.0027565,6,6,7.55241e+006,6,1,28,5,7,-0.001,-1.19317,-0.473715,-0.473715,3.14077,3.14077,1.19318,0.000195684,1.14751e-006,5.83199e-006,0.000194449,2.81344e-008,0.461324,0.250019,0.250019,0,0,0,5.24649e-005,7.4783e-008,4.97447e-011,1.40951e-010,1.40951e-010,1,0,1.42239,0.000550087,0,0,0,4.83405e-009,4798.73,0.0357058,-1.44226,-0.890618,0.0833449,144.218,-4.30588,5.8898,4793.4,-157.454,0,0,0,0,0,0,129,-0.001,-1.19317,-0.473715,66,0,15
-7.55678,-0.242998,0.0299759,74652.4,-7.5273,-7.5273,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906706,-0.0906706,4749.35,-0.459334,-4749.28,13.2719,-1.40934,33.486,0.00266709,0.00517549,50.303,611215,0,2.84601e-010,1.79763e-005,1.58323e-005,0.84134,0.837743,0.142718,1.7976e-005,0.0862442,-0.000199901,-0.0862038,0.00258546,0.00277311,6,6,7.55507e+006,6,1,28,5,7,-0.001,-1.20939,-0.473229,-0.473229,3.14077,3.14077,1.20939,9.14966e-005,8.5489e-007,2.71734e-006,9.0601e-005,1.63111e-008,0.551304,0.249628,0.249628,0,0,0,5.26348e-005,6.4472e-008,2.46781e-011,1.8686e-010,1.8686e-010,1,0,1.02458,0.000316927,0,0,0,-6.40498e-009,4748.99,-0.160179,-1.40418,-2.42788,0.00516123,142.145,-4.60852,10.844,4744.67,-147.189,0,0,0,0,0,0,130,-0.001,-1.20939,-0.473229,67,0,15
-7.61249,-0.244166,0.0278766,74652.4,-7.56571,-7.56571,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388544,-0.388544,4694.51,-0.321291,-4694.24,-30.6331,0.344403,36.6002,0.00268293,0.0051188,51.4947,648126,0,2.66013e-010,1.79763e-005,1.47982e-005,0.815533,0.812023,0.13783,1.7976e-005,0.0859363,0.000806698,-0.0858914,0.00257608,0.00276321,6,6,7.55424e+006,6,1,28,5,7,-0.001,-1.22561,-0.472742,-0.472742,3.14077,3.14077,1.22561,0.000160017,9.89952e-007,4.76746e-006,0.000158956,2.48452e-008,0.659841,0.211725,0.211725,0,0,0,5.14374e-005,7.37109e-008,4.66593e-011,1.48788e-010,1.48788e-010,1,0,1.27948,0.000494153,0,0,0,-9.6168e-009,4693.74,-0.153417,-0.862074,-1.71841,-1.20648,139.99,-4.67131,-32.3515,4689.57,-142.645,0,0,0,0,0,0,131,-0.001,-1.22561,-0.472742,68,0,15
-9.66642,-0.313693,0.0556343,74650.3,-9.70027,-9.70027,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240478,-0.240478,6972.36,-0.344838,-6971.26,-58.6952,11.2973,61.2427,0.00391696,0.00638857,90.5573,709549,0,3.72912e-010,1.79764e-005,2.0745e-005,0.932144,0.927979,0.164167,1.7976e-005,0.122244,0.000825743,-0.122155,0.00388064,0.00393067,6,6,7.55402e+006,6,1,28,5,7,-0.001,-1.40994,-0.467214,-0.467214,3.1409,3.1409,1.40995,0.000261831,1.19858e-006,8.27032e-006,0.000260481,4.16559e-008,0.712391,0.250379,0.250379,0,0,0,4.90669e-005,8.50737e-008,7.10505e-011,1.55031e-010,1.55031e-010,1,0,1.31684,0.00085915,0,0,0,2.5369e-008,6972.45,-0.0416145,9.90954,0.0158591,-1.38776,243.01,-12.7796,-58.6793,6958.48,-325.124,0,0,0,0,0,0,133,-0.001,-1.40994,-0.467214,69,0,15
-10.4371,-0.339606,0.0532708,74649.6,-10.5085,-10.5085,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190603,0.190603,6497.02,2.1763,-6483.86,136.881,-16.1031,54.8832,0.00430959,0.00661768,91.8037,669938,0,4.22452e-010,1.79764e-005,2.35009e-005,0.947404,0.942545,0.174782,1.7976e-005,0.12112,-0.00203535,-0.120441,0.00890811,0.00389451,6,6,7.55476e+006,6,1,28,5,7,-0.001,-1.43519,-0.466367,-0.466367,3.14091,3.14091,1.4352,0.000184987,1.13293e-006,1.48722e-005,0.000183082,3.17661e-008,0.639163,0.248866,0.248866,0,0,0,5.04664e-005,8.05003e-008,6.34192e-011,9.69938e-011,9.69938e-011,1,0,1.35242,0.000638171,0,0,0,4.40148e-008,6496.63,0.432451,6.0684,0.813481,22.1715,508.857,-48.4988,137.694,6435.36,-535.341,0,0,0,0,0,0,135,-0.001,-1.43519,-0.466367,70,0,15
-7.00622,-0.22497,0.0215403,74653,-6.97506,-6.97506,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658737,-0.658737,4233.46,-0.930427,-4232.81,-65.7581,2.96988,34.9317,0.00210389,0.0046016,43.2177,665760,0,2.06991e-010,1.79762e-005,1.15149e-005,0.755991,0.753106,0.12091,1.7976e-005,0.0765948,0.00122779,-0.0765464,0.00229581,0.00246284,6,6,7.55498e+006,6,1,28,5,7,-0.001,-1.07041,-0.477397,-0.477397,3.14064,3.14064,1.07042,0.000188204,1.16846e-006,5.60711e-006,0.000186951,3.00863e-008,0.685401,0.196014,0.196014,0,0,0,5.01629e-005,7.7185e-008,5.01726e-011,3.01229e-010,3.01229e-010,1,0,1.15204,0.000607852,0,0,0,-5.30519e-009,4233.65,-0.236332,1.05877,-0.206293,-1.9111,126.466,-3.60957,-65.9644,4229.2,-123.514,0,0,0,0,0,0,136,-0.001,-1.07041,-0.477397,71,0,15
-6.51854,-0.210063,0.0204284,74653.5,-6.51257,-6.51257,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329631,-0.329631,4255.38,0.686584,-4255.31,-8.03579,-1.07275,37.4198,0.00191383,0.00439473,41.8725,707438,0,1.77196e-010,1.79762e-005,9.85739e-006,0.734451,0.731923,0.111799,1.7976e-005,0.0771288,6.47108e-005,-0.077093,0.0023122,0.00248002,6,6,7.55497e+006,6,1,28,5,7,-0.001,-0.988325,-0.479859,-0.479859,3.1406,3.1406,0.988337,0.000246285,1.26632e-006,7.34537e-006,0.000244908,4.01069e-008,0.673692,0.108088,0.108088,0,0,0,4.85758e-005,8.24975e-008,6.45941e-011,2.44702e-010,2.44702e-010,1,0,1.31923,0.000833964,0,0,0,6.88821e-009,4256.12,-0.0381052,-1.32851,-0.0156837,-0.255757,126.817,-3.29284,-8.05147,4252.02,-122.385,0,0,0,0,0,0,139,-0.001,-0.988325,-0.479859,72,0,15
-5.05385,-0.162761,0.00631397,74655,-5.05558,-5.05558,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48256,-1.48256,2198.27,0.587741,-2196.5,82.6598,-3.87771,20.8334,0.00115949,0.00346788,21.8969,598468,0,1.31949e-010,1.79761e-005,7.34026e-006,0.561965,0.559614,0.0950988,1.7976e-005,0.0387813,-0.00158211,-0.0387448,-1.30663e-009,0.00124698,7,7,7.53995e+006,6,1,28,5,7,-0.001,0.528768,-0.489313,-0.489313,0.00195153,0.00195153,0.52879,0.000232718,1.31277e-006,-4.11282e-012,0.000231405,4.04064e-008,0.64258,0.143519,0.143519,0,0,0,5.23253e-005,8.75632e-008,7.01364e-011,1.19631e-010,1.19631e-010,1,0,1.16954,0.00078035,0,0,0,1.80501e-008,2198.23,0.351497,-4.0826,0.0330855,-0.204887,0.412407,-0.0220168,82.6929,2196.48,-3.18598,0,0,0,0,0,0,142,-0.001,0.528768,-0.489313,73,0,15
-14.2394,-0.459261,0.00501839,74645.8,-14.2781,-14.2781,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89185,1.89185,2810.7,-0.432385,2804.94,-173.923,-0.148075,14.7315,0.000342418,0.00186297,11.9994,1.11236e+006,0,2.12062e-011,1.7976e-005,1.17969e-006,0.461436,0.460979,0.0371065,1.7976e-005,0.0485811,0.0026617,0.0484988,-4.13909e-009,0.00156209,7,7,7.52292e+006,6,1,28,5,7,-0.001,2.12808,-0.462892,-0.462892,0.000465834,0.000465834,2.12809,0.000176147,6.52815e-007,-2.04365e-012,0.000175494,2.06577e-008,0.0633197,0.449303,0.449303,0,0,0,3.77899e-005,7.37948e-008,1.94432e-011,2.25706e-010,2.25706e-010,1,0,1.10351,0.000551826,0,0,0,-6.03911e-009,2812.33,-0.664028,-0.350901,-0.159147,-0.202825,0.400017,0.150025,-174.082,-2804.79,31.6871,0,0,0,0,0,0,144,-0.001,2.12808,-0.462892,74,0,15
-14.4885,-0.465378,0.00666141,74645.5,-14.4667,-14.4667,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.737582,0.737582,2952.9,-2.25994,2948.47,-124.075,1.46529,15.461,0.000494673,0.00216324,13.786,998383,0,3.57096e-011,1.7976e-005,1.98652e-006,0.512891,0.512183,0.0473687,1.7976e-005,0.0508546,0.00155918,0.0507907,-1.44157e-008,0.00163519,7,7,7.52979e+006,6,1,28,5,7,-0.001,2.14662,-0.462892,-0.462892,0.000465834,0.000465834,2.14663,0.000108397,7.39054e-007,2.89707e-011,0.000107658,1.58647e-008,0.0808836,0.492075,0.492075,0,0,0,4.08659e-005,6.09424e-008,1.5145e-011,3.71774e-010,3.71774e-010,1,0,1.01411,0.000395485,0,0,0,-4.10225e-009,2953.8,-0.360902,0.939311,-0.0912949,-0.525983,0.603305,0.103746,-124.166,-2948.36,-37.7889,0,0,0,0,0,0,147,-0.001,2.14662,-0.462892,75,0,15
-12.0664,-0.387343,0.00699382,74647.9,-12.0394,-12.0394,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.855783,0.855783,2448.59,-1.76352,2444.3,-110.174,1.20432,22.8591,0.000407396,0.00199564,8.67115,713965,0,3.77814e-011,1.7976e-005,2.10177e-006,0.556215,0.555531,0.0502743,1.7976e-005,0.0454165,0.00176127,0.0453461,-5.95977e-009,0.00146033,7,7,7.54263e+006,6,1,28,5,7,-0.001,2.00479,-0.462892,-0.462892,0.000492694,0.000492694,2.0048,0.000289992,1.49155e-006,3.08622e-011,0.000288501,4.55314e-008,0.130543,0.290655,0.290655,0,0,0,4.78845e-005,8.13236e-008,5.74239e-011,3.87211e-010,3.87211e-010,1,0,1.52655,0.000962366,0,0,0,-1.24942e-008,2457.85,-0.383261,1.09399,0.122612,-0.110335,-0.179934,-0.252688,-110.052,-2444.55,-105.134,0,0,0,0,0,0,148,-0.001,2.00479,-0.462892,76,0,15
-10.0808,-0.324415,0.00345,74649.9,-10.0859,-10.0859,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247888,0.247888,2170.91,-2.09918,2162.85,-42.4865,4.63537,14.4685,0.000224503,0.00150197,6.40666,939816,0,1.63348e-011,1.7976e-005,9.08698e-007,0.434638,0.434271,0.0328709,1.7976e-005,0.0369854,0.000307403,0.0368185,0.00124278,0.00118924,7,7,7.534e+006,6,1,28,5,7,-0.001,1.90493,-0.464872,-0.464872,0.000532296,0.000532296,1.90494,0.000225116,1.03837e-006,-7.55923e-006,0.00022395,3.34179e-008,0.292417,0.229317,0.229317,0,0,0,4.1738e-005,7.12542e-008,4.50877e-011,4.7183e-010,4.7183e-010,1,0,1.16936,0.000810553,0,0,0,-2.16807e-008,2171.55,-0.431799,6.50242,-0.349768,1.86705,73.4,1.57712,-42.8362,-2161.27,-47.808,0,0,0,0,0,0,150,-0.001,1.90493,-0.464872,77,0,15
-9.59391,-0.308495,0.00296327,74650.4,-9.59126,-9.59126,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250883,0.250883,2100.59,-1.7038,2063.19,-237.92,0.643997,13.0898,0.000211271,0.00145716,6.08452,942186,0,1.52794e-011,1.7976e-005,8.49991e-007,0.416524,0.416167,0.0317174,1.7976e-005,0.0342365,0.00363676,0.0335813,0.00113351,0.00110085,7,7,7.53885e+006,6,1,28,5,7,-0.001,1.87856,-0.465763,-0.465763,0.000532296,0.000532296,1.87856,0.000201697,1.08622e-006,-6.76759e-006,0.000200497,3.1148e-008,0.303825,0.251089,0.251089,0,0,0,4.15108e-005,7.03628e-008,3.64774e-011,3.52006e-010,3.52006e-010,1,0,1.01276,0.000758504,0,0,0,-3.5371e-009,2099.97,-0.746611,7.7558,0.407849,7.1118,70.3685,2.46573,-237.512,-2060.73,-63.2382,0,0,0,0,0,0,151,-0.001,1.87856,-0.465763,78,0,15
-10.1082,-0.325328,0.00346805,74649.9,-10.1143,-10.1143,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251665,0.251665,2173.86,-2.18665,2166.59,-41.0449,4.61129,14.4875,0.000223299,0.00149947,6.3772,939884,0,1.61409e-011,1.7976e-005,8.97912e-007,0.435263,0.4349,0.0327981,1.7976e-005,0.037079,0.000267566,0.0369334,0.00124665,0.00119225,7,7,7.53397e+006,6,1,28,5,7,-0.001,1.90632,-0.464826,-0.464826,0.000521633,0.000521633,1.90633,0.0002236,1.03959e-006,-7.50805e-006,0.000222434,3.33018e-008,0.292094,0.228499,0.228499,0,0,0,4.17385e-005,7.11271e-008,4.48403e-011,4.7472e-010,4.7472e-010,1,0,1.16703,0.000807832,0,0,0,-2.16405e-008,2174.45,-0.431066,6.43827,-0.348987,1.82697,73.5061,1.57851,-41.3939,-2165.01,-48.01,0,0,0,0,0,0,152,-0.001,1.90632,-0.464826,79,0,15
